187.7918243,1.932549097
189.3447287,0.692351026
192.4891677,0.090062802
195.6858263,0.084218582
202.2392855,0.077703913
205.5978638,0.073643237
209.0122179,0.070737605
212.4832741,0.067040976
212.4832741,0.063537526
250.5275596,0.062690654
267.5887256,0.047934994
290.558236,0.057070313
300.2889435,0.050578123
305.2758279,0.044824469
305.2758279,0.039725338
315.499423,0.033366452
320.7389072,0.038673421
326.0654033,0.041915787
331.4803562,0.046043694
336.985235,0.049903982
365.9116625,0.045429992
378.1659334,0.047296083
460.8072606,0.038157954
484.1484444,0.040805867
517.1194157,0.036163883
538.8570058,0.04053301
580.3131005,0.038673421
599.7476107,0.046043694
640.5909956,0.03292172
707.130036,0.044824469
755.2862666,0.031622777
813.3929974,0.035681866
820.1191768,0.043637528
883.213723,0.032049961
951.1623463,0.028787733
966.9582549,0.033366452
983.0164855,0.038157954
1049.960847,0.035681866
1121.464183,0.038157954
1178.269498,0.036163883
1237.952162,0.039195851
1300.657921,0.037147541
1366.539903,0.044227017
1389.233967,0.036652412
1483.842127,0.043055896
1533.535551,0.035681866
1637.970786,0.043637528
1692.825932,0.041357104
1778.572327,0.047934994
2097.018631,0.054818575
2131.843721,0.064395839
2167.247151,0.070264603
2203.238523,0.076668221
2277.024314,0.087677961
2432.091844,0.074638065
2513.541864,0.091279439
2662.697855,0.084218582
2684.716465,0.113139187
